No.,Time,Source,Destination,Protocol,Length,Info
1356360,4724.723936,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356361,4724.723988000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356362,4724.7240090000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356363,4724.724048,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356365,4724.731455,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356367,4724.731897,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356370,4724.733154,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356371,4724.733213,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356372,4724.733239,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356373,4724.733278,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356375,4724.770568999999,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356379,4724.800959,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356380,4724.801009000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356381,4724.801052000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356382,4724.801077,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356383,4724.801101,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356384,4724.801131,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356386,4724.981382,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356388,4724.981453,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356390,4725.017581,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356392,4725.017911999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356394,4725.093845,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356397,4725.097914,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356398,4725.097975,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356399,4725.097997999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356401,4725.102559,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356403,4725.102854,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356405,4725.107204999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356406,4725.107296,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356408,4725.107483,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356410,4725.108327,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356413,4725.118932,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356414,4725.119011,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356416,4725.1196899999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356418,4725.152504,192.168.0.2,220.125.223.179,UDP,329,12236  >  51746 Len=287
1356422,4725.18361,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 14317091] Unknown Payload Type (0x376c) 
1356423,4725.1836969999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 14317194] Unknown Payload Type (0x376c) 
1356424,4725.18373,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 14317239] Unknown Payload Type (0x376c) 
1356425,4725.183776,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 14317284] Unknown Payload Type (0x376c) 
1356426,4725.18388,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1356431,4725.205848,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356432,4725.205918,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356433,4725.2059659999995,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356438,4725.367604,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356440,4725.369584,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356442,4725.470225,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356445,4725.471717,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356446,4725.4717789999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356449,4725.47199,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356450,4725.4720259999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356453,4725.473009,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356454,4725.473075,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356456,4725.476554,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356457,4725.476608,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356459,4725.48426,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356460,4725.484315,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356461,4725.4843439999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356463,4725.4907299999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356465,4725.532561,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356467,4725.536909,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356469,4725.537214,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356472,4725.712915,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356474,4725.717178,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356476,4725.788479,192.168.0.2,185.45.195.185,UDP,145,12236  >  28107 Len=103
1356478,4725.815657,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356480,4725.816451,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356481,4725.8165,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356483,4725.816803,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356485,4725.818945,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356489,4725.819329,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356490,4725.819377000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356491,4725.819407,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356492,4725.819437,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356494,4725.820888,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356496,4725.831354,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356497,4725.831417,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356500,4725.852623,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356501,4725.852683,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356503,4725.859254,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356505,4725.860751,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356507,4725.867182,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356511,4726.026278,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356512,4726.026347999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356515,4726.114066,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356516,4726.114127000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356517,4726.114154999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356523,4726.116382,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356524,4726.1164340000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356525,4726.116454999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356526,4726.116484,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356527,4726.116512,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356528,4726.11655,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356531,4726.118456,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356532,4726.1185270000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356535,4726.128152,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356536,4726.128212,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356539,4726.146359,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356541,4726.148261,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356543,4726.166894,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356544,4726.166947,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356546,4726.167095000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356547,4726.167143,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356550,4726.170937,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356551,4726.288391,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 15421852] Unknown Payload Type (0x321c) 
1356553,4726.326387,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356555,4726.327692,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356558,4726.44361,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356559,4726.4436829999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356561,4726.444082,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356563,4726.510722999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356566,4726.510932,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356567,4726.5109649999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356573,4726.512751,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356574,4726.512817,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356575,4726.512841,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356576,4726.512871,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356577,4726.512902,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356578,4726.51294,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356579,4726.5129640000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356581,4726.514905,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356583,4726.535707999999,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356584,4726.535761,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356586,4726.536594,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356588,4726.5483810000005,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356591,4726.549567,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356592,4726.549634,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356594,4726.666141,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356595,4726.666212,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356597,4726.675409,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356601,4726.8024159999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356602,4726.802485,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356603,4726.802531,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356605,4726.856326,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356609,4726.874047,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356610,4726.874108,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356611,4726.874138,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356612,4726.874177000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356614,4726.874823,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356616,4726.876314,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356617,4726.876367,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356621,4726.878016,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356622,4726.878075,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356623,4726.878096,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356625,4726.882012,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356628,4726.897287,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356629,4726.897355,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356630,4726.897393,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356632,4726.897618,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356636,4726.935586,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356637,4726.935657999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356639,4727.034386,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356640,4727.034439999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356641,4727.0344780000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356644,4727.053655,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356647,4727.128635,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356648,4727.128696,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356650,4727.175011,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356652,4727.182392000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356654,4727.1844710000005,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356658,4727.185836,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356659,4727.185889,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356660,4727.185911,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356663,4727.197001,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1356665,4727.202282,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1356667,4727.203041,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x168e ANY DESKTOP-BNL0PME
1356680,4727.302019,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356681,4727.3020719999995,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356682,4727.302101,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356683,4727.3022009999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356684,4727.302240999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356685,4727.302284,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356686,4727.302328,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356687,4727.30237,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356688,4727.302399,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356689,4727.302441,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356690,4727.302482,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356691,4727.302511,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356692,4727.30255,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356693,4727.302578,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356695,4727.390861,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x39) [Block ID: 17851 Packet ID: 16524354] Unknown Payload Type (0x2aab) 
1356696,4727.525185,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1356699,4727.610855,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x168e ANY DESKTOP-BNL0PME
1356702,4727.645332,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356703,4727.6453950000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356704,4727.645418,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356706,4727.661526,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356707,4727.672296,192.168.0.2,10.0.50.0,TCP,66,[TCP Retransmission] 4664  >  80 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1
1356710,4727.692811999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356711,4727.692884,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356713,4727.72155,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356715,4727.721685,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356717,4727.722720000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356720,4727.723997,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356721,4727.72405,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356723,4727.728999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356725,4727.746703,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356726,4727.746754,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356728,4727.748172,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356730,4727.749684,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356731,4727.749737,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356734,4727.749768,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356735,4727.749796,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356736,4727.749852,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356737,4727.749904,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356738,4727.749937,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356739,4727.749981,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356740,4727.7500119999995,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356741,4727.750034000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356742,4727.750065,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356745,4727.9087,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356746,4727.90876,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356748,4727.91117,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356751,4727.915473,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356753,4727.936401,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356755,4727.938770000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356757,4727.964605,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356759,4727.979869,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356760,4727.979921,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356762,4727.981445,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3a) [Block ID: 17851 Packet ID: 337725] Unknown Payload Type (0x198f) 
1356763,4727.981498,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3a) [Block ID: 17851 Packet ID: 337792] Unknown Payload Type (0x198f) 
1356766,4728.036927,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356767,4728.03698,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356768,4728.037002,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356770,4728.046362,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356771,4728.046418,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356773,4728.047171,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356774,4728.047252,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356777,4728.061346,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356779,4728.110173,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356782,4728.112476,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356783,4728.112535,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356785,4728.116002000001,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356786,4728.1160820000005,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356788,4728.124704,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356790,4728.126961,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356791,4728.127041,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356794,4728.129040999999,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356796,4728.131958,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356797,4728.132026,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356799,4728.282053,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356801,4728.296131,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356803,4728.322174,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356804,4728.322227000001,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356806,4728.337543,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356807,4728.337596,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356809,4728.428324,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356811,4728.434862,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
1356813,4728.43526,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356814,4728.435296,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356815,4728.435319,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356817,4728.436079,192.168.0.2,104.6.66.102,UDP,1313,62257  >  51466 Len=1271
1356819,4728.446231,192.168.0.2,104.6.66.102,UDP,1468,12236  >  37284 Len=1426
