No.,Time,Source,Destination,Protocol,Length,Info
1086814,2165.13539,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086816,2165.143216,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086818,2165.143296,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086819,2165.143335,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086820,2165.1433620000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086821,2165.143387,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086823,2165.14646,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086826,2165.146644,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086827,2165.146685,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086829,2165.150755,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086830,2165.1508329999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086832,2165.155056,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086833,2165.155114,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086836,2165.15532,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086837,2165.155369,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086838,2165.155397,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086840,2165.158757,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086842,2165.1591,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086849,2165.1648800000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086850,2165.165231,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086851,2165.1653929999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086852,2165.165524,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086853,2165.165648,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086854,2165.165704,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086858,2165.168477,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086859,2165.168581,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086860,2165.168627,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086864,2165.17312,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086865,2165.173243,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086866,2165.1733,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086868,2165.176372,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086872,2165.176546,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086873,2165.17659,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086874,2165.176643,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086876,2165.180671,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086880,2165.1808300000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086881,2165.180877,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086882,2165.1809329999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086883,2165.180981,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086884,2165.181023,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086886,2165.193771,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086891,2165.19404,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086892,2165.194099,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086893,2165.194148,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086894,2165.1941829999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086895,2165.194222,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086896,2165.19426,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086897,2165.194285,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086899,2165.295388,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086901,2165.2956440000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086908,2165.2964629999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086909,2165.296534,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086910,2165.296569,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086911,2165.296609,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086912,2165.296649,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086913,2165.296679,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086915,2165.299572,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086917,2165.299638,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086919,2165.3033170000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086923,2165.304141,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086924,2165.304479,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086925,2165.304776,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086929,2165.3068190000004,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086930,2165.306902,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086931,2165.306951,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086933,2165.307105,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086935,2165.341492,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086937,2165.362334,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086940,2165.366837,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086941,2165.366956,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086944,2165.376218,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086945,2165.376286,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086947,2165.385455,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086959,2165.385828,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086960,2165.38587,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086961,2165.3859030000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086962,2165.3859390000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086963,2165.385969,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086964,2165.385998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086965,2165.386035,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086966,2165.3860760000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086967,2165.386123,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086968,2165.38616,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086969,2165.386197,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086970,2165.386241,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086971,2165.386291,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086972,2165.386329,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086973,2165.386365,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086974,2165.3864129999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086975,2165.386453,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086976,2165.386491,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086977,2165.386527,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086978,2165.386562,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086980,2165.3911359999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086981,2165.391186,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086989,2165.391416,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086990,2165.391471,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086991,2165.391506,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086992,2165.391538,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086993,2165.391568,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086994,2165.3916059999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1086995,2165.3916329999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087004,2165.39954,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087005,2165.399723,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087006,2165.399816,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087007,2165.3998690000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087008,2165.399911,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087009,2165.399942,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087010,2165.3999719999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087011,2165.400009,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087016,2165.4052149999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087017,2165.405307,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087018,2165.405357,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087019,2165.405406,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087021,2165.418823,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087032,2165.4192350000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087033,2165.419295,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087034,2165.419323,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087035,2165.4193530000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087036,2165.419391,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087037,2165.41943,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087038,2165.4194820000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087039,2165.4195219999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087040,2165.4195670000004,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087041,2165.4196030000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087042,2165.419652,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087043,2165.4197059999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087044,2165.4197480000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087045,2165.419804,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087046,2165.419856,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087048,2165.426332,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087052,2165.426472,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087053,2165.426509,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087054,2165.426544,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087056,2165.430931,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087061,2165.431175,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087062,2165.4312219999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087063,2165.431269,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087064,2165.431312,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087066,2165.4352010000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087068,2165.444955,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087071,2165.4451050000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087072,2165.445139,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087073,2165.445176,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087074,2165.445201,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087078,2165.452857,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087079,2165.452938,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087080,2165.452981,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087081,2165.453027,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087084,2165.543392,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087085,2165.543444,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087086,2165.543473,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087087,2165.54351,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087089,2165.5515,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087093,2165.551573,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087094,2165.551616,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087095,2165.55166,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087096,2165.551693,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087097,2165.5517170000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087098,2165.551741,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087099,2165.5517640000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087100,2165.5517879999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087101,2165.551817,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087104,2165.5556030000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087105,2165.555693,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087106,2165.555753,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087107,2165.555792,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087109,2165.585144,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087113,2165.61783,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087114,2165.617907,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087115,2165.617957,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087117,2165.618447,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087119,2165.618508,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087124,2165.634177,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087125,2165.634241,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087126,2165.634266,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087127,2165.6343079999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087128,2165.634334,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087129,2165.634363,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087130,2165.634395,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087131,2165.6344280000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087134,2165.63461,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087135,2165.6346670000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087138,2165.639295,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087139,2165.6393510000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087140,2165.639387,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087141,2165.639413,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087142,2165.639439,192.168.0.2,178.48.53.33,UDP,62,12236  >  8999 Len=20
1087144,2165.644007,192.168.0.2,178.48.53.33,UDP,62,12236  >  8999 Len=20
1087146,2165.644206,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087147,2165.644256,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087148,2165.6442829999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087149,2165.644307,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087150,2165.644331,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087151,2165.644355,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087153,2165.649571,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087154,2165.6497280000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087155,2165.6497870000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087156,2165.649837,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087157,2165.649867,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087158,2165.649905,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087160,2165.650019,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087161,2165.650044,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087162,2165.650078,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087167,2165.650358,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087168,2165.650403,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087169,2165.650429,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087170,2165.6504640000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087171,2165.650493,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087172,2165.650531,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087177,2165.655392,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087178,2165.655705,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087179,2165.655748,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087180,2165.6558059999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087182,2165.6583960000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087185,2165.664834,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087186,2165.664915,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087187,2165.664967,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087189,2165.669102,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087190,2165.6691690000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087192,2165.6692989999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087194,2165.679759,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087202,2165.679906,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087203,2165.67994,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087204,2165.679966,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087205,2165.680001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087206,2165.680025,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087207,2165.6800550000003,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087208,2165.6800829999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087209,2165.680124,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087210,2165.680152,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087211,2165.680186,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087212,2165.680215,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087213,2165.680247,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087214,2165.6802850000004,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087216,2165.683968,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087219,2165.68422,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087220,2165.684276,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087222,2165.689333,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087223,2165.689425,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087225,2165.6895719999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087227,2165.692572,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087230,2165.692862,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087231,2165.692914,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087232,2165.692947,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087234,2165.705954,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087240,2165.706211,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087241,2165.706251,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087242,2165.706284,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087243,2165.70633,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087244,2165.706376,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087245,2165.706414,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087246,2165.7064530000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087247,2165.706499,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087250,2165.788971,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
1087251,2165.789064,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426
