No.,Time,Source,Destination,Protocol,Length,Info
1247669,3078.624867,192.168.0.2,107.167.110.211,TCP,54,4508  >  443 [ACK] Seq=209 Ack=2921 Win=17408 Len=0
1247671,3078.629613,192.168.0.2,107.167.110.211,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request"
1247673,3078.705165,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247676,3078.7919859999997,192.168.0.2,107.167.110.211,TLSv1.2,739,Application Data
1247678,3078.901449,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230648028952052560 Packet ID: -904559943] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1ac5) 
1247679,3078.901504,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230648028952052560 Packet ID: -904494407] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x370f) 
1247680,3078.901541,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230648028952052560 Packet ID: -904428871] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2b77) 
1247681,3078.901571,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230648028952052560 Packet ID: -904363335] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x5f6) 
1247684,3078.901724,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230643115509465936 Packet ID: -904297799] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2f91) 
1247685,3078.9017719999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230640864946602832 Packet ID: -904232263] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x28da) 
1247686,3078.901809,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230640864946602832 Packet ID: -904166727] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3847) 
1247688,3079.00222,192.168.0.2,107.167.110.211,TCP,54,4508  >  443 [ACK] Seq=1020 Ack=3606 Win=16640 Len=0
1247690,3079.096809,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247691,3079.0968780000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247692,3079.096904,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247694,3079.275861,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230592610989032272 Packet ID: -904101191] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1f6) 
1247697,3079.275939,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230592610989032272 Packet ID: -904035655] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1882) 
1247698,3079.2759760000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230591829304984400 Packet ID: -903970119] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xbf0) 
1247699,3079.276003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230591829304984400 Packet ID: -903904583] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x176f) 
1247700,3079.276063,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230589943814341456 Packet ID: -903839047] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3e4a) 
1247702,3079.280223,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230602261780546384 Packet ID: -903773511] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1f25) 
1247705,3079.280459,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230600470779183952 Packet ID: -903707975] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x193c) 
1247706,3079.280515,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230599315432981328 Packet ID: -903642439] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2c9c) 
1247707,3079.2805550000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230599315432981328 Packet ID: -903576903] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xcae) 
1247709,3079.494911,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247710,3079.494982,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247711,3079.495016,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247712,3079.495045,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247713,3079.495076,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247715,3079.6838420000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230599573131019088 Packet ID: -903511367] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3537) 
1247717,3079.691622,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230624973567607632 Packet ID: -903445831] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x30fe) 
1247720,3079.697967,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903380295] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3308) 
1247721,3079.698044,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903314759] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x146) 
1247722,3079.6980710000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903249223] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xaef) 
1247723,3079.698096,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903183687] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x25d3) 
1247724,3079.698129,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903118151] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1ddf) 
1247725,3079.698171,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -903052615] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3081) 
1247726,3079.698201,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -902987079] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2aa4) 
1247727,3079.698246,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230644000272728912 Packet ID: -902921543] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1dd2) 
1247728,3079.698297,192.168.0.2,113.193.151.171,GVSP,62,Unknown Format (0x57) [Block ID: 3230644519963771677 Packet ID: -902856006] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x0) 
1247729,3079.7875440000003,192.168.0.2,239.255.255.250,SSDP,340,NOTIFY * HTTP/1.1 
1247732,3079.87569,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247733,3079.875726,192.168.0.2,113.193.151.171,GVSP,62,Unknown Format (0x57) [Block ID: 3230644519963771728 Packet ID: -902856006] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x0) 
1247734,3079.8757530000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247735,3079.875785,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247738,3079.886423,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247739,3079.886474,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247740,3079.886505,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247741,3079.886534,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247745,3080.07934,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230608072871297872 Packet ID: -902856006] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xa51) 
1247746,3080.079407,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230603520205964112 Packet ID: -902790470] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f9a) 
1247749,3080.123394,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230712217238291280 Packet ID: -902724934] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2bf8) 
1247750,3080.1234640000002,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230712217238291280 Packet ID: -902659398] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1df5) 
1247751,3080.123497,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230712217238291280 Packet ID: -902593862] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2e2e) 
1247752,3080.123541,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230706857119105872 Packet ID: -902528326] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x485) 
1247754,3080.123663,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230705993830679376 Packet ID: -902462790] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2d22) 
1247759,3080.12544,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230702815554880336 Packet ID: -902397254] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x437) 
1247760,3080.125503,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230700741085676368 Packet ID: -902331718] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3bf6) 
1247761,3080.12555,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230698593602028368 Packet ID: -902266182] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x38ae) 
1247762,3080.12558,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230698593602028368 Packet ID: -902200646] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x89b) 
1247763,3080.1256129999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230697004464128848 Packet ID: -902135110] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x293f) 
1247766,3080.349634,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247767,3080.349685,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247768,3080.349707,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247769,3080.349737,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247770,3080.349779,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247771,3080.349827,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247772,3080.349886,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247773,3080.349928,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247774,3080.349957,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247776,3080.496455,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230611337046442832 Packet ID: -902069574] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3b8b) 
1247777,3080.496507,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230611337046442832 Packet ID: -902004038] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3cff) 
1247780,3080.562997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1247782,3080.566455,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1247784,3080.567299,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xac83 ANY DESKTOP-BNL0PME
1247791,3080.742385,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231584537981010768 Packet ID: -901938502] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x128f) 
1247792,3080.742435,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231584537981010768 Packet ID: -901872966] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x11e8) 
1247793,3080.74246,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231584537981010768 Packet ID: -901807430] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x39be) 
1247794,3080.742501,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231533814417245008 Packet ID: -901741894] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1372) 
1247795,3080.742528,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231533814417245008 Packet ID: -901676358] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3e4e) 
1247796,3080.742565,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231533814417245008 Packet ID: -901610822] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2c3) 
1247797,3080.742597,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231533814417245008 Packet ID: -901545286] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x65e) 
1247798,3080.742644,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231523399121552208 Packet ID: -901479750] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1853) 
1247799,3080.742678,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231518824981381968 Packet ID: -901414214] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1e5e) 
1247800,3080.742725,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231516973850477392 Packet ID: -901348678] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x12e4) 
1247801,3080.742771,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231513911538795344 Packet ID: -901283142] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3e29) 
1247802,3080.896642,192.168.0.2,5.39.105.102,UDP,58,12236  >  85 Len=16
1247804,3080.904046,192.168.0.2,113.193.151.171,GVSP,62,Unknown Format (0x57) [Block ID: 3230623354364936972 Packet ID: -901217605] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x0) 
1247806,3080.934548,192.168.0.2,113.193.151.171,GVSP,62,Unknown Format (0x57) [Block ID: 3230623354364937040 Packet ID: -901217605] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x0) 
1247807,3080.934552,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247810,3080.9347350000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247811,3080.934767,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247817,3080.935676,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247818,3080.935729,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247819,3080.9357609999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247820,3080.9358079999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247822,3080.981874,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xac83 ANY DESKTOP-BNL0PME
1247823,3081.0278359999998,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1247827,3081.115239,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231089070553744208 Packet ID: -901217605] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1e4d) 
1247828,3081.115294,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231086815695913808 Packet ID: -901152069] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2ae) 
1247829,3081.11532,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231086815695913808 Packet ID: -901086533] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1593) 
1247831,3081.303428,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230610508117754704 Packet ID: -901020997] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f51) 
1247833,3081.304326,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230614253329236816 Packet ID: -900955461] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x12ac) 
1247834,3081.304374,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230614253329236816 Packet ID: -900889925] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xf8f) 
1247835,3081.304411,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230614253329236816 Packet ID: -900824389] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1fdc) 
1247836,3081.304435,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230614253329236816 Packet ID: -900758853] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f29) 
1247837,3081.304468,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230614253329236816 Packet ID: -900693317] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x18ed) 
1247839,3081.3170010000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230663447884645200 Packet ID: -900627781] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f73) 
1247840,3081.31707,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230663447884645200 Packet ID: -900562245] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3b8f) 
1247841,3081.317097,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230663447884645200 Packet ID: -900496709] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x39b7) 
1247842,3081.317131,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230663447884645200 Packet ID: -900431173] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x5d2) 
1247844,3081.3603940000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247845,3081.360456,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247847,3081.3612160000002,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247853,3081.362345,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247854,3081.362397,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247855,3081.362419,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247856,3081.362448,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247857,3081.3624870000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247858,3081.362535,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247860,3081.519955,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230592460665176912 Packet ID: -900365637] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x24f5) 
1247861,3081.520012,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230592460665176912 Packet ID: -900300101] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x14cc) 
1247862,3081.520039,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230592460665176912 Packet ID: -900234565] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3b8b) 
1247863,3081.787617,192.168.0.2,239.192.152.143,UDP,161,6771  >  6771 Len=119
1247864,3081.7879980000002,192.168.0.2,239.192.152.143,UDP,161,6771  >  6771 Len=119
1247866,3081.830022,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231076413285122896 Packet ID: -900169029] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x9bd) 
1247868,3081.8300879999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231076413285122896 Packet ID: -900103493] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x135c) 
1247869,3081.830112,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3231076413285122896 Packet ID: -900037957] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x9f9) 
1247870,3081.830164,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230974261782954832 Packet ID: -899972421] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2798) 
1247872,3081.839168,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230686614938239824 Packet ID: -899906885] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x21af) 
1247876,3081.839225,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230686614938239824 Packet ID: -899841349] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2b79) 
1247877,3081.839277,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230679760170435408 Packet ID: -899775813] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1fd4) 
1247878,3081.839307,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230640899306341200 Packet ID: -899710277] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xbaa) 
1247879,3081.839344,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230640293715952464 Packet ID: -899644741] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x34f4) 
1247880,3081.839386,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x57) [Block ID: 3230640293715952464 Packet ID: -899579205] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xafb) 
1247882,3081.9031019999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247883,3081.9031760000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247884,3081.903213,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247885,3081.903248,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247886,3081.903296,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247887,3081.903356,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247888,3081.903417,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247889,3081.9034829999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247890,3081.9035289999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247891,3081.90357,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1247892,3081.9036079999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
